WBIC,WiscID,LakeName,US_L3NAME,ECO_LANDSC,HUC12_CODE,SHAPE_AREA,SHAPE_LEN,lat,long,MaxDepth,W_AREA,W_PERM,W_SLOPE,W_DARCY,W_BD_203,W_QG_1,TRW_AREA,W_LU06_11,W_LU06_21,W_LU06_22,W_LU06_41,W_LU06_42,W_LU06_43,W_LU06_52,W_LU06_71,W_LU06_81,W_LU06_82,W_LU06_90,W_LU06_95,landscapeposition,develop,forest,ag,SDI,area_depth_ratio,wetland,W_LA_Ratio,CaConcentration,MgConcentration,cation_ratio,cond,lake_MEAN,watershed_MIN,elevation_difference,mean_ann_wdrl_gals,slope2,slope3,slope4,slope5,slopenearest
2090900,602,Bass Lake,Northern Lakes and Forests,North Central Forest,070500070402,334762.359488,4160.70949547,45.42584,-91.49356007,27,0.8951,148,2.071,3.9,0,0,0.9,40.02,5.6,0.49,37.09,1,1.8,0.98,0,0,0,13.02,0,-3,6.09,39.89,0,2.0285894002978253,40677.840902109456,13.02,2.673837050763427e-6,NA,NA,NA,45,397.554245351,396.84753418,17.594375254,0,0.00123512124796671,0.00347740761029327,0.00929016903251863,0.00347740761029327,0.00123512124796671
2454e3,731,Blue Lake,Northern Lakes and Forests,Northwest Sands,070300010102,78863.3976135,1377.62766095,46.40174618,-91.53353859,22,0.8963,1032,3.475,-185.5,0,100,0.9,8.23,2.24,3.94,33.31,1.52,8.09,28.86,0.51,0,0,13.29,0,-3,6.18,42.92,0,1.3838505174834623,11760.826415756977,13.29,1.1365221726721162e-5,NA,NA,NA,63,353.266838598,352.645904541,21.852027368999984,0,8.00969131492811e-4,0.00504027102329171,0.00361632273371598,0.00504027102329171,8.00969131492811e-4
2767300,971,Loon Lake - Staff Gage,Northern Lakes and Forests,North Central Forest,040103020305,131247.80751,2276.5677359,46.350147,-90.6463,23,0.9037,182,4.256,-141.4,0,0,0.9,15.64,10.44,0.6,50.66,7.16,8.1,0,0,0,0,7.41,0,-3,11.04,65.91999999999999,0,1.772677024892044,18721.871435296132,7.41,6.885448352584064e-6,NA,NA,NA,68.5,372.923647115,372.796783447,55.652372172000014,61154963.875,0.00740222199442194,0.00776904339373989,5.6935593133854e-4,0.00776904339373989,0.0353041940956398
994400,402,Buteau Lake,Northern Lakes and Forests,North Central Forest,070700011303,206702.127294,3167.70651476,45.4394513,-89.47572802,50,0.6044,484,6.473,-284.4,0,0,0.91,35.51,15.07,0,34.45,4.88,7.61,1.59,0,0,0,0.89,0,-3,15.07,46.940000000000005,0,1.965475038461926,13563.131712204724,0.89,2.9240144158765226e-6,NA,NA,NA,23,527.702604378,527.486083984,39.65237609099995,0,0.00514873251914195,0.00909133620605914,0.00780167094134162,0.00909133620605914,0.00514873251914195
2477e3,779,Little McGraw Lake,Northern Lakes and Forests,Northwest Lowlands,070300011202,222666.152545,2530.97158534,46.11619845,-92.18024352,12,0.9147,83,2.278,21.9,0,0,0.91,23.89,8.89,0,50.38,10.98,4.2,0,0,0,0,0,1.67,-3,8.89,65.56,0,1.513056811309433,60877.66637822615,1.67,4.107943616689306e-6,NA,NA,NA,22,302.453755692,302.351654053,14.964213057999984,0,0.00960219503883324,0.00210118000028367,0.0116109444001151,0.00210118000028367,0.00960219503883324
1851200,546,Goose Lake,Northern Lakes and Forests,North Central Forest,070500010307,165077.894549,2044.60554633,45.95219198,-91.11399549,9,0.9396,671,1.808,-5.7,100,0,0.94,17.44,10.7,0,45.51,12.21,13.6,0.38,0,0,0,0.16,0,-3,10.7,71.32,0,1.4195808822148812,60177.12691345873,0.16,5.691858395498854e-6,NA,NA,NA,38,404.993141709,403.771392822,16.91762489300004,0,9.25086704414846e-4,9.10903307585939e-4,0.00172166878999702,9.10903307585939e-4,0.00347351026384349
1000900,415,Long Lake,Northern Lakes and Forests,North Central Forest,070700021204,281074.191725,5470.18931202,45.29851931,-89.20491337,24,0.9432,484,4.435,-106.7,52.6,20.92,0.94,30.24,10.5,0,49.18,0.57,6.74,2.29,0,0,0,0.48,0,-3,10.5,56.49,0,2.910629584946687,38423.309236247806,0.48,3.3556976334661736e-6,NA,NA,NA,10,496.960323709,496.776702881,24.951724630999934,0,-1.67215219991702e-4,0.0054743043174936,0.00672647234511942,0.0054743043174936,-1.67215219991702e-4
104600,53,Lucerne Lake,North Central Hardwood Forests,Central Sand Hills,040302010805,168241.038516,1601.99169973,44.02402792,-89.20872596,33,0.9417,1049,3.166,-146.5,69.66,100,0.94,22.25,9.5,2.01,29.09,8.42,2.77,0,0.42,0,10.4,13.34,1.8,-3,11.51,40.28,10.4,1.1017659827701731,16726.421549749462,15.14,5.5973263616679515e-6,NA,NA,NA,250.6666667,256.365106952,256.189575195,32.63178025499997,121843480.652381,-4.37511860500316e-4,0.00309857971148317,0.0022808323184645,0.00309857971148317,0.00309857971148317
991e3,398,Honeysuckle Lake,Northern Lakes and Forests,Northern Highland,070700010307,147633.30005,1723.49840471,45.9618971,-89.3620816,13,0.9547,1032,1.613,5.4,100,91.09,0.95,17.15,0.26,0,33.19,1.37,13.17,0,3.04,0,0,30.41,1.41,-2,0.26,47.73,0,1.265359091838116,37258.55543357561,31.82,6.4666982291709606e-6,NA,NA,NA,15,501.733988389,501.676971436,10.511556044999963,0,0.00228087638272818,2.84892713638569e-4,0.00105929820120253,2.84892713638569e-4,0.00228087638272818
1862100,562,Little Rock Lake,Northern Lakes and Forests,Northern Highland,070500020105,156979.044454,3189.43912041,45.99606187,-89.6993166,16,0.9591,985.5,4.847,-350.2,100,0.25,0.96,19.31,10.2,0.2,35.92,0,21.22,0,4.04,0,0.15,1.49,7.48,-3,10.399999999999999,57.14,0.15,2.2708505029145116,32188.94448285761,8.97,6.109732692894865e-6,NA,NA,NA,16.71428571,495.388265864,494.596313477,26.604959234000034,0,0.0013805220017637,0.00141946205859444,6.55645059434384e-4,0.00141946205859444,0.0013805220017637
740900,281,Lily Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,071200061006,345038.857596,2139.66962724,42.56325826,-88.21252821,22,0.9794,909,2.273,24.3,96.46,100,0.98,33.99,11.89,9.68,8.34,0,0,0,8.44,1.14,1.21,24.85,0,-3,22.03,8.34,2.3499999999999996,1.0275614106178876,51455.32951503221,24.85,2.838520875079996e-6,NA,NA,NA,620.4588529,230.562633321,229.5625,19.976139262000004,0,0.00359334346168242,0.00298814255281567,-0.00169238106054049,0.00298814255281567,0.00359334346168242
972500,376,Bobcat Lake,Northern Lakes and Forests,Northern Highland,070700010806,193152.720958,2071.04932072,45.85026465,-89.75737623,20,0.9932,759.8,3.785,-162,100,0,0.99,21.04,4.25,0,37.86,0,24.86,0,0,0,0,9.94,2.05,-3,4.25,62.72,0,1.3293370042772632,31685.15763746719,11.989999999999998,5.142045087814041e-6,NA,NA,NA,13,482.311318868,482.165710449,26.996695047999992,0,0.00283971634355122,-1.90407480929603e-4,0.00377990799622939,-1.90407480929603e-4,0.00377990799622939
1883700,1047,Statehouse Lake,Northern Lakes and Forests,Northern Highland,070500020108,84219.8123087,1376.94479572,46.14,-89.89,18,0.9969,1032,0.451,5.7,100,19.38,1,9.12,1.01,0.14,23.33,20.31,13.59,2.35,0,0,0,25.47,4.67,-2,1.15,57.230000000000004,0,1.338457120022946,15350.651120716679,30.14,1.183688223319656e-5,NA,NA,NA,56.5,488.434989232,488.25982666,7.732308130999968,652184.107142857,2.36270265203513e-4,0.00118638593674728,0.00279092860678989,0.00118638593674728,0.00279092860678989
5575273,1026,"COYLE POND AT STAFF GAGE NEAR CROSS PLAINS, WI",Driftless Area,Southeast Glacial Plains,070900040202,52884.4718825,1104.94522693,43.05694026,-89.6045664,NA,1.8592,171,3.62,14.6,0,0,1.86,7.36,2.39,3.73,1.56,0,0,0.29,0,14.16,69.87,0,0.64,-3,6.12,1.56,84.03,1.3554132671919317,NA,0.64,3.515587721346288e-5,17.6,8.84,1.9909502262443441,NA,345.02804508,338.925018311,30.32519588699995,0,0.020996862883344,0.0156132676626294,0.0163829871579221,0.0156132676626294,0.020996862883344
1670030,521,"WAZEE LAKE AT DEEP HOLE NEAR BLACK RIVER FALLS, WI",North Central Hardwood Forests,Central Sand Plains,070400071001,517271.461599,3254.27752869,44.2861111,-90.7144444,NA,0.7705,425.6,4.107,-67.1,0,17.4,0.77,68.94,6.19,0,5.75,0,0.04,3.31,8.46,0,0,0.7,5.8,-3,7,5.79,0,1.2764105819972997,NA,6.5,1.4895467026505093e-6,27.7,9.4,2.9468085106382977,252.9411765,282.142667872,272.561340332,32.56973447199999,192739687.285714,0.0151897175140429,0.00484336618484041,0.00224037676062478,0.00484336618484041,0.0151897175140429
2597700,835,Unnamed Lake,North Central Hardwood Forests,Western Prairie,070300051007,199603.732958,4025.90820472,45.14590211,-92.51001029,NA,3.8285,779.8,1.298,-70.3,0,20.31,14.59,8.01,4.85,0.37,5.18,1.52,0,0,6.44,26.26,44.15,0,3.23,-3,5.22,6.699999999999999,70.41,2.5419945007254894,NA,3.23,1.91805030059512e-5,NA,NA,NA,NA,299.762940336,299.600891113,27.266844820000017,0,-0.00392145380285479,0.00438907552980527,-9.03128528232005e-4,0.00438907552980527,-0.00392145380285479
2015500,592,"MAX LAKE NEAR WOODRUFF, WI",Northern Lakes and Forests,Northern Highland,070500020106,86489.4799326,1196.53865404,46.0243949,-89.7098732,NA,0.3242,792.1,1.961,33.9,100,100,0.32,28.62,0,0,30.29,0,27.67,0,0,0,0,13.42,0,-3,0,57.96,0,1.1477311219594157,NA,13.42,3.7484327602922846e-6,NA,NA,NA,116,493.840042869,493.752655029,18.808333595999954,31934423.4285714,0.0071674310145973,0.00982643539989184,0.00102180875964629,0.00982643539989184,0.00982643539989184
2201400,632,Kettle Lake,Northern Lakes and Forests,North Central Forest,070500040106,22869.0075852,563.654989412,45.33879067,-90.25571156,33,0.0977,298,6.749,-150.6,100,0,0.1,32.24,0,0,48.72,0,6.24,0,0,0,0,12.79,0,-3,0,54.96,0,1.0514406524977238,2273.622801360057,12.79,4.272157400622313e-6,NA,NA,NA,100,502.218960849,501.835754395,30.855441006000035,0,0.0104905542224251,0.0172598443458837,0.0172091357835817,0.0172598443458837,0.0104905542224251
68600,24,Round Lake,Southeastern Wisconsin Till Plains,Central Lake Michigan Coastal,040301010302,46019.9556335,856.17182114,44.1527975,-88.04911773,55,0.1409,82,1.41,-24.6,0,100,0.14,33.14,4.75,3.83,0,0,0,0,0,13.91,44.36,0,0,-3,8.58,0,58.269999999999996,1.1258561386713601,2745.165571074923,0,3.061715250708163e-6,NA,NA,NA,417.4444444,255.798182764,255.759384155,5.181278905999989,379882821.916667,0.00542691609814497,0.0074047336125103,0.00296428005748613,0.0074047336125103,0.00542691609814497
984400,391,Fetke Lake,Northern Lakes and Forests,Northern Highland,070700010603,40034.872574,805.550234149,45.68933519,-89.47017582,20,0.1682,1032,4.041,-185.8,0,100,0.17,27.88,7.43,0,29.49,0,17.9,0,0,0,0.54,16.77,0,-3,7.43,47.39,0.54,1.1357126703807965,6567.400356627297,16.77,4.201337213927709e-6,NA,NA,NA,16,477.073026423,476.94039917,17.630800480999994,180576187.5,0.00222119710017653,3.60274381836644e-4,-6.90388758242585e-5,3.60274381836644e-4,0.0042277082186367
1009800,426,Patterson Lake,Northern Lakes and Forests,Northern Highland,070700010804,67992.6510264,1129.02574776,45.89944863,-89.86346693,17,0.1723,1032,3.241,-15.7,100,100,0.17,42.31,3.42,4.59,11.61,0,25.42,0,0,0,0,12.65,0,-2,8.01,37.03,0,1.2214281558176519,13121.941297359886,12.65,2.534097397277536e-6,NA,NA,NA,17,483.254433441,483.118377686,11.210593414000016,0,0.00276604239018465,0.00266091259115818,8.42289529384091e-4,0.00266091259115818,0.00276604239018465
2759100,961,Cranberry Lake,Northern Lakes and Forests,North Central Forest,040201010201,48290.2715563,1047.0500447700001,46.2937484,-89.97031479,47,0.1954,182,4.376,24.4,0,0,0.2,23.49,8.85,0,38.59,0,0,0,0,0,0,29.07,0,-3,8.85,38.59,0,1.344103413011505,3370.907435381415,29.07,4.046363660891609e-6,NA,NA,NA,14,506.166000871,505.949157715,18.521316023999987,0,0.0163977228297044,0.00311792527123246,0.00183936211414417,0.00311792527123246,0.0163977228297044
1832900,529,Bass Lake,North Central Hardwood Forests,Forest Transition,070500070501,77708.0811497,1260.86406498,45.30228078,-92.1279256,19,0.2275,311,1.612,-15.8,100,0,0.23,35.65,0,0,27.43,0,0,0,1.1,20.09,8.31,0,7.43,-3,0,27.43,28.4,1.2759399715343622,13418.303831623842,7.43,2.92762344191378e-6,NA,NA,NA,68.66666667,391.195492223,391.02835083,8.32345919300002,0,0.013150163102254,0.0154937829677185,0.00862494474927262,0.0154937829677185,0.013150163102254
978500,380,Crescent Lake,Northern Lakes and Forests,Northern Highland,070700010803,66264.8836725,1258.09793891,45.89450149,-89.75555529,36,0.2585,1012,0.51,1.8,100,100,0.26,25.38,7.43,0,15.09,5.26,10.68,0,0,0,0,36.17,0,-3,7.43,31.03,0,1.3786937248717,6039.013166420603,36.17,3.901010394548958e-6,NA,NA,NA,17,486.266127501,485.654754639,1.9060221569999953,0,0.00750035336517616,0.00941222490193363,0.00772661924336659,0.00941222490193363,0.00941222490193363
41900,11,Dickman Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,040400030204,26090.07598,746.368318801,43.59070071,-88.22917196,12,0.2665,523.8,2.163,-119.1,65.52,0,0.27,12.08,4.01,0,3.34,0,0,0,1.58,16.36,7.88,52.01,2.74,-2,4.01,3.34,24.24,1.3034986707477405,7133.113511592301,54.75,1.0214611877876179e-5,NA,NA,NA,463,295.191796303,294.847381592,11.454047203000016,74068895.7142857,0.00235095353393824,0.00136582459765444,8.00196902651038e-4,0.00136582459765444,0.00136582459765444
968200,370,Ament Lake,Northern Lakes and Forests,North Central Forest,070700020401,47880.9135201,1080.43055322,45.41734585,-89.51181065,25,0.2939,484,9.417,-826.4,1.67,0,0.29,17.08,12.83,0,64.95,0.89,4.25,0,0,0,0,0,0,-3,12.83,70.09,0,1.392870405978437,6283.584451456693,0,6.138145210546646e-6,NA,NA,NA,20,530.47730571500006,530.280822754,53.19768207799996,0,0.00436298366149392,0.00910062590178154,0.00864499589102092,0.00910062590178154,0.00436298366149392
2497e3,822,Silverthorn Lake,Northern Lakes and Forests,Northwest Sands,070300020105,72257.7519654,1313.59273619,46.13260717,-91.36134475,18,0.3073,671,1.333,-171.2,0.62,0,0.31,24.54,15,0.33,30.23,4.85,18.45,0,0,4.62,1.99,0,0,-3,15.33,53.53,6.61,1.3785216248239496,13170.339742891514,0,4.252830895530045e-6,NA,NA,NA,10,385.597936135,385.534637451,6.508142967000026,0,-0.00411112772763297,-9.67635512117308e-4,0.0035743389139048,-9.67635512117308e-4,0.0035743389139048
501700,230,King Lake,Northern Lakes and Forests,North Central Forest,040301050401,123284.447309,1428.30112912,45.42107657,-88.427888,81,0.372,671,4.018,-57.7,0.03,82.45,0.37,34.11,8.06,0,40.19,0,0,0,0,0,0,15.4,2.23,-3,8.06,40.19,0,1.1475211564948102,4993.537446493957,17.63,3.017412237470795e-6,21,8.1,2.5925925925925926,220,389.523362665,389.445770264,21.769148321000046,0,6.87923662467054e-5,0.00747466325201265,8.61467031621868e-4,0.00747466325201265,0.00747466325201265
1878800,581,Rusk Lake,Northern Lakes and Forests,North Central Forest,070500010901,54589.388298,1450.28919,45.34174181,-91.47358569,71,0.3973,311,3.301,31.1,92.3,0,0.4,14.07,18.02,0,37.98,0,0,0,1.91,0,18.93,9.06,0.03,-3,18.02,37.98,18.93,1.7510379716452968,2522.52173200621,9.09,7.277971275867107e-6,NA,NA,NA,41.2,376.522328676,376.435119629,18.023234068000022,0,0.0174808946470915,0.0168671993074518,0.00482736428888337,0.0168671993074518,0.0174808946470915
2206300,634,Timms Lake,Northern Lakes and Forests,North Central Forest,070500040104,78557.3203215,1255.98449007,45.45394194,-90.19351715,38,0.4257,298,3.941,86.3,0,0,0.43,18.39,5.97,0,26.87,0.82,15.32,3.99,0,4.49,4.09,13.06,7,-3,5.97,43.010000000000005,8.58,1.264113338897151,6782.473435686904,20.060000000000002,5.418973028328872e-6,NA,NA,NA,29,551.847867007,551.692138672,42.11978436000004,0,0.0110686260167389,0.011955468826954,0.0108971921617306,0.011955468826954,0.0110686260167389
589400,247,Morgan Lake,Northern Lakes and Forests,North Central Forest,040301080104,176968.971299,1736.96300496,45.7724593,-88.5462324,12,0.4276,671,2.623,5.4,0,100,0.43,43.78,8.23,0,19.83,0,2.71,0,0,0,0,25.44,0,-3,8.23,22.54,0,1.1647616780517132,48383.905101432625,25.44,2.416242784603994e-6,NA,NA,NA,13.9,446.548952008,446.452545166,11.995420550999995,0,0.00707045898923283,0.0045447664070955,0.0148149796297274,0.0045447664070955,0.0148149796297274
104100,51,NA,NA,NA,NA,29844.641393,756.681143986,44.02359863,-89.01520694,3,0.4527,531.4,0.853,0,0,0,0.45,5.81,5.54,0,0,0,0,0,0,0,56.11,30.93,1.61,-2,5.54,0,56.11,1.235591173716902,32638.49671150481,32.54,1.5168552171184066e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1176700,445,Virgin Lake,Northern Lakes and Forests,Northern Highland,070700011001,155567.664688,1494.6411355,45.57860476,-89.65081099,30,0.4628,484,1.265,-33.3,100,100,0.46,35.16,9.03,0,33.02,0,9.42,0,0,0,0,12.42,0.95,-2,9.03,42.440000000000005,0,1.0689867755012419,17013.086689413823,13.37,2.9749112768914564e-6,NA,NA,NA,19,460.588359039,460.482910156,8.99684603899999,0,-0.00119578906416601,0.00268337940945388,0.00141207441244111,0.00268337940945388,0.00268337940945388
979e3,382,Crystal Lake,Southeastern Wisconsin Till Plains,Central Sand Hills,070700050102,112259.750318,1589.15824517,43.53104822,-89.25400573,12,0.4711,456.8,1.59,-32.9,100,57.99,0.47,26.68,1.74,0,18.81,6.58,3.63,0,0,9.66,1.78,9.17,21.95,-3,1.74,29.02,11.44,1.3379817124866484,30692.188953958877,31.119999999999997,4.196517439826006e-6,NA,NA,NA,235.5,247.518416028,247.365249634,28.983689685,0,-6.89638365563494e-4,7.62291104663552e-4,3.54718224051247e-4,7.62291104663552e-4,7.62291104663552e-4
49400,18,Weyers Lake,Southeastern Wisconsin Till Plains,Central Lake Michigan Coastal,040301010702,22713.1819363,559.424046625,44.0407612,-87.73134195,32,0.4915,82,3.379,-0.1,100,0,0.49,4.74,2.52,0.92,0,0,1.67,0,0,39.88,0.55,49.73,0,-3,3.44,1.67,40.43,1.0471218176272619,2328.6972949782644,49.73,2.1639416325657533e-5,NA,NA,NA,364.9,215.445115541,214.474822998,17.708586241000006,61654077.5,0.0170179532923724,0.00367326664217792,8.52109597488854e-4,0.00367326664217792,0.0170179532923724
104200,52,Kilby Lake,North Central Hardwood Forests,Central Sand Hills,040302010304,179944.694389,1754.86756169,43.80372058,-89.35406181,29,0.795,951.3,2.077,-119.2,12.47,0,1.24,24.64,6.7,1.51,38.08,1.76,3.43,0,1.23,1.6,9.27,7.27,4.5,-3,8.21,43.269999999999996,10.87,1.1669974071692113,20357.576974047428,11.77,4.418024119574143e-6,NA,NA,NA,190,239.569840882,239.506637573,20.675978209999982,0,6.15773261939386e-4,5.23488768593758e-4,-6.35389193439236e-4,5.23488768593758e-4,9.27845713067716e-4
989200,396,Hemlock Lake,Northern Lakes and Forests,Northern Highland,070700010803,153745.86232,1918.07712645,45.87658969,-89.65107952,25,1.2726,1032,4.175,-80.7,0,61.09,1.27,12.31,2.04,0,21.13,4.52,30.39,0,0,0,0,29.33,0.29,-2,2.04,56.04,0,1.379937497228931,20176.622351706035,29.619999999999997,8.277295927166256e-6,NA,NA,NA,12,481.326629461,479.712219238,31.432830988000035,0,-0.00150928179008221,-0.00422750862652923,-2.78920740570083e-5,-0.00422750862652923,-0.00422750862652923
94300,36,West Alaska Lake,Southeastern Wisconsin Till Plains,Central Lake Michigan Coastal,040301020205,107855.641599,1766.67877311,44.54064373,-87.50587775,41,1.2731,57,2.17,0,100,0,1.27,8.13,1.73,3.31,2.55,0,0.85,0.36,0,60.52,15.99,6.09,0,-3,5.5,3.4,76.51,1.5175088258839395,8630.660777078932,6.09,1.1803740454609689e-5,NA,NA,NA,542.5,212.470387356,212.315444946,20.127253634999988,0,0.00330484937904278,0.00732254317104961,0.00291089402093158,0.00732254317104961,0.00330484937904278
984800,392,Finley Lake,Northern Lakes and Forests,Northern Highland,070700010403,438104.814043,3110.669591,45.91046069,-89.4182174,26,1.2823,1032,2.742,-130.5,100,0,1.28,37.66,11.65,0.51,20.61,2.03,15.87,0,0.97,0,0,10.71,0,-3,12.16,38.51,0,1.325744820241646,55282.759696522306,10.71,2.9269251532902405e-6,NA,NA,NA,22,491.074629291,491.007415771,18.80204917599997,1102451.66666667,0.00207005828175504,8.30067421368344e-4,-1.55995489199378e-4,8.30067421368344e-4,0.00326283791179037
425600,208,Paya Lake,Northern Lakes and Forests,Forest Transition,040301040103,424911.18991,2764.88909582,45.27601723,-88.48478687,40,1.3131,671,4.262,-185.7,100,0,1.31,37.8,7.93,0,43.8,0,0,0,2.35,0,1.1,7.03,0,-3,7.93,43.8,1.1,1.196530296617713,34851.63959235564,7.03,3.0902928216085017e-6,NA,NA,NA,202.2,356.017188667,350.664001465,31.237541557999975,0,-0.00250841534675901,0.00715103310024398,0.00732000614713373,0.00715103310024398,-0.00250841534675901
2470900,768,Island Lake,Northern Lakes and Forests,Northwest Sands,070300010103,181981.61819,2304.17816321,46.35360293,-91.76792849,17,1.3109,1032,2.218,-155.3,95.85,100,1.31,13.85,2.06,7.2,34.96,3.2,17.34,12.76,2.68,3.41,0,2.54,0,-3,9.26,55.5,3.41,1.5236926171266554,35120.73841863517,2.54,7.203474796181556e-6,NA,NA,NA,26,326.410631421,326.310424805,17.88313078599998,0,-0.00236513522294893,0.00589336112734029,0.00589336112734029,0.00589336112734029,-0.00236513522294893
1865200,569,McLaren Lake,Northern Lakes and Forests,North Central Forest,070500010102,273016.974323,3157.73232933,46.14094131,-90.92124387,12,1.3231,297.2,2.161,-183.1,100,0,1.32,19.85,4.29,0,19.26,6.99,27.72,18.05,0,0,0,3.84,0,-3,4.29,53.97,0,1.7048083224483532,74643.74844788932,3.84,4.846218823136877e-6,NA,NA,NA,26,436.512675878,436.43460083,15.287067774000036,0,0.00169384706452302,0.00641248066010049,0.00363798253099431,0.00641248066010049,0.00641248066010049
1849700,545,Frog Lake,Northern Lakes and Forests,Northern Highland,070500020108,162121.106385,1656.00631877,46.11950135,-90.01131122,45,1.3245,1012.1,0.279,-2.5,0,0,1.32,13.45,5.79,0.35,7.78,6.96,2.61,0,0,0,0,58.16,4.89,-2,6.14,17.35,0,1.160211799857176,11819.853192257217,63.05,8.169818412505896e-6,NA,NA,NA,27,482.262888075,482.17880249,8.471639513000014,652184.107142857,-0.00143828866891975,1.58543532657026e-4,-0.00149192609797184,1.58543532657026e-4,-0.00149192609797184
108200,68,Tuttle Lake,North Central Hardwood Forests,Central Sand Hills,040302010704,610777.481373,3230.7665972,43.92930473,-89.29149706,33,1.3306,798.2,0.504,-0.1,100,0,1.33,49.57,4.35,0.49,7.05,3.74,0.87,0,0,0,13.51,11.85,8.57,-3,4.84,11.659999999999998,13.51,1.1661626929873739,60723.12508679312,20.42,2.17853480290215e-6,NA,NA,NA,133.2555556,248.094531755,247.291732788,14.432018538000023,0,0.00248276622510939,5.7971695146411e-4,0.00286082877892594,5.7971695146411e-4,0.00286082877892594
