Year,WBIC,level
1977,2705700,1083.9574606804283
1978,2705700,1086.717360531543
1979,2705700,1084.223597492657
1980,2705700,1075.3573448547363
1981,2705700,1079.9516887080324
1982,2705700,1095.0068607525582
1983,2705700,1112.4440387392394
1984,2705700,1126.221293087418
1985,2705700,1142.792271125288
1986,2705700,1159.8664056692298
1987,2705700,1132.101944199593
1988,2705700,1103.3665322695767
1989,2705700,1087.7318813174372
1990,2705700,1085.5752448269668
1991,2705700,1106.7713221473805
1992,2705700,1095.7647809462637
1993,2705700,1087.1430247579497
1994,2705700,1098.2877602575404
1995,2705700,1108.0314535141365
1996,2705700,1125.597998838498
1997,2705700,1110.3200231392595
1998,2705700,1094.536149738329
1999,2705700,1099.6573681909274
2000,2705700,1090.0124948587752
2001,2705700,1090.7723553959363
2002,2705700,1113.3484148372663
2003,2705700,1106.2581111102986
2004,2705700,1126.7102770634447
2005,2705700,1129.7554024084227
2006,2705700,1103.500922100894
2007,2705700,1087.7557526655341
2008,2705700,1087.8367018463973
2009,2705700,1064.9376208520073
2010,2705700,1087.4834813936584
2011,2705700,1086.8379129608131
2012,2705700,1076.5984134012745
2013,2705700,1079.787585256506
2014,2705700,1120.0344404903756
2015,2705700,1133.061754254883
1948,2832400,1000
1949,2832400,1004.2492269926764
1950,2832400,1008.6218872344595
1951,2832400,1041.5622526566772
1952,2832400,1044.2060075189017
1953,2832400,1066.2702119853457
1954,2832400,1082.301848426782
1955,2832400,1095.6302040769467
1956,2832400,1078.328066543056
1957,2832400,1074.8089082998988
1958,2832400,1069.5447930526448
1959,2832400,1064.3363004456605
1960,2832400,1074.8287385254991
1961,2832400,1065.5941889779574
1962,2832400,1063.3261577946162
1963,2832400,1038.8496773981615
1964,2832400,1043.7507474655595
1965,2832400,1059.8106687901995
1966,2832400,1055.4280734404397
1967,2832400,1054.8268029890687
1968,2832400,1087.0398991921793
1969,2832400,1081.6380825487347
1970,2832400,1089.485535224848
1971,2832400,1100.406756198655
1972,2832400,1117.2034004574862
1973,2832400,1127.6210276054073
1974,2832400,1122.7451141966394
1975,2832400,1121.6160148958168
1976,2832400,1088.9895100633732
1977,2832400,1112.5910903824122
1978,2832400,1114.208919475748
1979,2832400,1116.9164138982221
1980,2832400,1109.3424774097145
1981,2832400,1116.711433873646
1982,2832400,1142.136652430765
1983,2832400,1149.7372508556798
1984,2832400,1165.6120129745495
1985,2832400,1191.9745521595441
1986,2832400,1208.319379269316
1987,2832400,1188.9376445669782
1988,2832400,1180.6335503896873
1989,2832400,1166.2566007954222
1990,2832400,1169.227286355592
1991,2832400,1199.4544723422048
1992,2832400,1204.446800272079
1993,2832400,1206.3187163900682
1994,2832400,1210.422364247086
1995,2832400,1211.8706577053376
1996,2832400,1251.312583499272
1997,2832400,1234.7345739854634
1998,2832400,1218.1287847244803
1999,2832400,1237.4480216910285
2000,2832400,1230.589995925631
2001,2832400,1236.3261816770719
2002,2832400,1242.0863978736377
2003,2832400,1224.6615365268713
2004,2832400,1225.7039372258735
2005,2832400,1235.0453730092981
2006,2832400,1213.3136793166384
2007,2832400,1197.9960218639337
2008,2832400,1185.4055011915407
2009,2832400,1168.8022663130273
2010,2832400,1184.1305838912313
2011,2832400,1174.0454153324677
2012,2832400,1167.195684328252
2013,2832400,1187.1288716004833
2014,2832400,1205.4127162932784
2015,2832400,1197.2311115751315
1948,1003700,1000
1949,1003700,992.0320877670309
1950,1003700,975.18291195754
1951,1003700,984.3667463571888
1952,1003700,965.1057352180885
1953,1003700,954.6818303101521
1954,1003700,951.8972959169758
1955,1003700,937.2776587329806
1956,1003700,926.7760074958205
1957,1003700,910.9898890992441
1958,1003700,892.5591871649754
1959,1003700,903.0797542241777
1960,1003700,898.9828103479487
1961,1003700,893.4484744544673
1962,1003700,881.1443773019856
1963,1003700,854.1222452628106
1964,1003700,847.5537337895107
1965,1003700,851.1617519662415
1966,1003700,847.1630754193718
1967,1003700,850.8017414860132
1968,1003700,878.6856189827151
1969,1003700,870.193235705429
1970,1003700,867.3577815843759
1971,1003700,869.2640163004402
1972,1003700,883.5248668708639
1973,1003700,886.254927945458
1974,1003700,878.5195096260534
1975,1003700,869.6239174981811
1976,1003700,825.5033309194849
1977,1003700,836.8468730949348
1978,1003700,852.0830306820652
1979,1003700,855.4311159128732
1980,1003700,862.4898320335225
1981,1003700,863.539044616163
1982,1003700,884.8877751986236
1983,1003700,895.118108949538
1984,1003700,887.8209449896859
1985,1003700,903.696962498495
1986,1003700,899.4848543560231
1987,1003700,878.4263355994948
1988,1003700,865.8055683024137
1989,1003700,842.8770521501767
1990,1003700,854.5440107091002
1991,1003700,881.4724488667921
1992,1003700,879.8355008010686
1993,1003700,874.5224429246728
1994,1003700,871.6013502634282
1995,1003700,876.3260873167764
1996,1003700,898.9469141952244
1997,1003700,898.7230545502896
1998,1003700,867.1942064633395
1999,1003700,878.097151665431
2000,1003700,876.0389809574407
2001,1003700,876.362031365054
2002,1003700,891.3515132185978
2003,1003700,877.3871988650804
2004,1003700,878.1335915628309
2005,1003700,872.6487537621495
2006,1003700,863.6012358904842
2007,1003700,841.2232761261116
2008,1003700,832.8083340358187
2009,1003700,817.5848424797924
2010,1003700,833.5628196423919
2011,1003700,815.3164656664468
2012,1003700,805.1444949283527
2013,1003700,809.3834423743731
2014,1003700,828.5739342650754
2015,1003700,825.9845976234155
1948,985000,1000
1949,985000,972.9362604238644
1950,985000,956.2804244553718
1951,985000,958.4327060560252
1952,985000,933.8565030775115
1953,985000,905.3668421669075
1954,985000,909.6093793799558
1955,985000,882.4490777092357
1956,985000,873.636067795851
1957,985000,850.5081857999916
1958,985000,806.8670124914983
1959,985000,820.628900875479
1960,985000,818.1157144826054
1961,985000,818.6009906067322
1962,985000,800.9801345899167
1963,985000,775.2868079996375
1964,985000,756.6013825582515
1965,985000,780.1892826117
1966,985000,753.9512450322428
1967,985000,751.5271420447266
1968,985000,759.2360353564584
1969,985000,752.4982476882269
1970,985000,749.1980090736726
1971,985000,752.01819834039145
1972,985000,765.0663797291497
1973,985000,779.8435206916223
1974,985000,767.9141155529788
1975,985000,754.8953780512533
1976,985000,722.1964891232036
1977,985000,728.0038936109163
1978,985000,742.2376751283706
1979,985000,743.0288301034043
1980,985000,750.8230034562639
1981,985000,730.6157447752203
1982,985000,743.5565883634795
1983,985000,750.8707365619549
1984,985000,766.8588302226044
1985,985000,767.9405693268939
1986,985000,776.0608127780176
1987,985000,766.9460083477906
1988,985000,745.086546770979
1989,985000,728.3372423995073
1990,985000,749.4365256570367
1991,985000,755.8681851282663
1992,985000,766.6393279235058
1993,985000,794.3505790592055
1994,985000,790.9899874190072
1995,985000,791.2988987803616
1996,985000,790.0599769038747
1997,985000,786.496856357753
1998,985000,780.2938721840806
1999,985000,792.0656521994437
2000,985000,794.7230916512465
2001,985000,803.3071109320692
2002,985000,823.1165244048524
2003,985000,814.5916753411097
2004,985000,825.3844180750597
2005,985000,823.655194126012
2006,985000,804.8087313916269
2007,985000,793.380440206847
2008,985000,796.8133001481732
2009,985000,786.587399050773
2010,985000,800.9348507415859
2011,985000,792.8255566602364
2012,985000,764.6976160919243
2013,985000,752.8880462502057
2014,985000,746.5367894981512
2015,985000,746.2202277963554
1948,2488100,1000
1949,2488100,984.1944773754967
1950,2488100,980.1005712934043
1951,2488100,1007.7945707249531
1952,2488100,991.8372009838882
1953,2488100,985.8846781800023
1954,2488100,1003.5493304639244
1955,2488100,992.1670235041734
1956,2488100,977.1828213202378
1957,2488100,965.5376409310152
1958,2488100,946.7425765451987
1959,2488100,946.3572535563643
1960,2488100,942.8760445142332
1961,2488100,929.4852235136523
1962,2488100,932.8002037757809
1963,2488100,910.8301755158848
1964,2488100,900.1940127188477
1965,2488100,918.7140757037112
1966,2488100,905.0111890990981
1967,2488100,906.1528108500579
1968,2488100,941.9798321837725
1969,2488100,922.163908678982
1970,2488100,931.9920509075705
1971,2488100,940.6798902456269
1972,2488100,947.3752110530044
1973,2488100,947.3275125964077
1974,2488100,931.9124152990917
1975,2488100,931.7801420542672
1976,2488100,886.2390522700642
1977,2488100,908.2928877806464
1978,2488100,907.1941929276097
1979,2488100,902.8253257247302
1980,2488100,898.439449811211
1981,2488100,902.2941443709702
1982,2488100,920.7033850390326
1983,2488100,933.7793778082117
1984,2488100,942.1135931152746
1985,2488100,962.0961849552657
1986,2488100,972.7287621540637
1987,2488100,955.0288290092011
1988,2488100,925.620385532969
1989,2488100,914.6095498107394
1990,2488100,917.8227993472658
1991,2488100,952.5798471680941
1992,2488100,949.2632682330363
1993,2488100,951.9457315052748
1994,2488100,949.8327990839841
1995,2488100,962.1010553615758
1996,2488100,973.3941989366717
1997,2488100,963.10431123668
1998,2488100,948.2405061737264
1999,2488100,955.1266901423791
2000,2488100,955.7147253341024
2001,2488100,967.8701677747403
2002,2488100,996.7492496509104
2003,2488100,981.1408234967946
2004,2488100,994.3418176521045
2005,2488100,985.964950620745
2006,2488100,958.2129378548591
2007,2488100,937.9652260492576
2008,2488100,930.4971974225027
2009,2488100,903.6464629641997
2010,2488100,915.54269806542
2011,2488100,910.4484791125351
2012,2488100,893.3739701218803
2013,2488100,884.2951354078654
2014,2488100,914.0812722674766
2015,2488100,930.4674500658147
1948,1487800,1000
1949,1487800,978.8613250711846
1950,1487800,951.1193260875335
1951,1487800,945.1884639346562
1952,1487800,913.6919647297398
1953,1487800,888.9154607524606
1954,1487800,880.0512792201118
1955,1487800,861.2421618381867
1956,1487800,844.080378051128
1957,1487800,819.2038371861504
1958,1487800,792.0413386972795
1959,1487800,798.4377489553261
1960,1487800,787.2741375269301
1961,1487800,780.8126061388698
1962,1487800,765.3994199097708
1963,1487800,737.2229702497116
1964,1487800,726.6648030597446
1965,1487800,730.9623153236873
1966,1487800,715.0429004504496
1967,1487800,712.0491672121492
1968,1487800,734.9392153492586
1969,1487800,729.9845419482135
1970,1487800,729.0653153439437
1971,1487800,735.166393980518
1972,1487800,747.429765941158
1973,1487800,747.1660148772082
1974,1487800,731.6717257675508
1975,1487800,726.1584386624418
1976,1487800,686.1683489351332
1977,1487800,692.6813245436748
1978,1487800,706.1780239544134
1979,1487800,709.9346540473996
1980,1487800,716.5218854959254
1981,1487800,709.2518538210102
1982,1487800,731.4734538577013
1983,1487800,733.946157201491
1984,1487800,732.0338154522061
1985,1487800,747.4653131001412
1986,1487800,755.5941140249522
1987,1487800,730.6277621998106
1988,1487800,707.7984627842302
1989,1487800,678.6659911391674
1990,1487800,698.2188122171716
1991,1487800,721.4764828654095
1992,1487800,723.4472033640054
1993,1487800,731.2004527685106
1994,1487800,730.6704077899827
1995,1487800,738.3049350574653
1996,1487800,754.4263036120673
1997,1487800,755.2081262157468
1998,1487800,729.7854858600765
1999,1487800,726.282578048943
2000,1487800,725.0841829436836
2001,1487800,725.5455924750589
2002,1487800,745.9579953803469
2003,1487800,733.5956841206123
2004,1487800,740.428039052739
2005,1487800,722.2095307915359
2006,1487800,716.3437363292358
2007,1487800,691.7770362151423
2008,1487800,669.6789026620593
2009,1487800,653.9891817132335
2010,1487800,659.53717392088015
2011,1487800,659.6186897358386
2012,1487800,640.9602129429321
2013,1487800,648.4675002922834
2014,1487800,670.2601370174381
2015,1487800,673.3623885704186
1948,198100,1000
1949,198100,980.449639817375
1950,198100,965.6843729578283
1951,198100,974.267550160533
1952,198100,955.1385742718571
1953,198100,936.5172848128631
1954,198100,938.5336662376083
1955,198100,913.6803844154554
1956,198100,897.0673045964517
1957,198100,881.8948798102857
1958,198100,856.2542622452883
1959,198100,867.4937965076605
1960,198100,871.3698829904666
1961,198100,869.0676650475028
1962,198100,859.5070662402369
1963,198100,833.3866729140764
1964,198100,827.3908350189098
1965,198100,834.9319526059353
1966,198100,819.5851986053883
1967,198100,821.8472296886143
1968,198100,838.1140633370961
1969,198100,838.0761255390975
1970,198100,838.4308162568392
1971,198100,845.2940077663146
1972,198100,851.5942148100136
1973,198100,860.3772972527646
1974,198100,849.0986686304548
1975,198100,844.6498185814623
1976,198100,810.2270527998711
1977,198100,821.2442646467714
1978,198100,834.1521980803348
1979,198100,841.0265901027803
1980,198100,843.1639778555777
1981,198100,833.8608670132163
1982,198100,846.8336330017811
1983,198100,856.4295166205126
1984,198100,863.793105858008
1985,198100,883.7584172810602
1986,198100,884.23003585463
1987,198100,869.5858377191137
1988,198100,851.3608756309302
1989,198100,824.9576198065528
1990,198100,841.0025130431957
1991,198100,856.4168465042253
1992,198100,858.9593808870803
1993,198100,861.8700307773031
1994,198100,849.5959274377888
1995,198100,852.5451246498571
1996,198100,865.2828046926799
1997,198100,862.948753934572
1998,198100,845.3308238883358
1999,198100,836.684595804301
2000,198100,841.2862623746304
2001,198100,835.5654533667532
2002,198100,846.2360696602996
2003,198100,839.9269353167211
2004,198100,847.7977027975419
2005,198100,834.6985551947037
2006,198100,821.1255292733194
2007,198100,782.2758185509862
2008,198100,766.18937571133
2009,198100,753.7475662959349
2010,198100,758.0404272715111
2011,198100,743.771131146695
2012,198100,724.6813159623524
2013,198100,732.7691000450914
2014,198100,743.676309325485
2015,198100,751.4837616338677
1948,107900,1000
1949,107900,977.0253173352295
1950,107900,970.3956743358153
1951,107900,980.5294698057954
1952,107900,968.0451166330375
1953,107900,946.8274539249986
1954,107900,959.348612808858
1955,107900,937.0303763816086
1956,107900,940.6080812239005
1957,107900,923.4066997191607
1958,107900,886.0135898476763
1959,107900,903.7533906066603
1960,107900,909.8388841970846
1961,107900,918.4552877798994
1962,107900,903.8210613862032
1963,107900,880.6062410911177
1964,107900,862.6090912989831
1965,107900,882.4602819017714
1966,107900,856.5620740981453
1967,107900,856.7398936666474
1968,107900,862.1197182918471
1969,107900,852.352586987452
1970,107900,850.4939690321305
1971,107900,852.8449715662077
1972,107900,865.2164501527162
1973,107900,880.1147947599951
1974,107900,877.483698884512
1975,107900,867.1805648756118
1976,107900,838.4973476386463
1977,107900,844.9520653273288
1978,107900,862.1786204110443
1979,107900,862.8793256935597
1980,107900,871.737326175328
1981,107900,864.7974624357824
1982,107900,880.4423587141333
1983,107900,889.5345392243607
1984,107900,908.5182672320879
1985,107900,916.8478820615662
1986,107900,931.9108893985684
1987,107900,920.952654102896
1988,107900,898.73904759963375
1989,107900,881.0416938511468
1990,107900,897.0001759060814
1991,107900,900.6150080031578
1992,107900,908.6590854153062
1993,107900,932.4769749937992
1994,107900,933.1527654752011
1995,107900,940.2373729306706
1996,107900,935.4879373146628
1997,107900,929.9169957513365
1998,107900,924.7495711687706
1999,107900,926.3228053078552
2000,107900,931.1711681565858
2001,107900,937.8153564905035
2002,107900,948.7900818257212
2003,107900,948.5442299064208
2004,107900,959.0254646494108
2005,107900,950.185622556009
2006,107900,932.0126537335882
2007,107900,926.037447298354
2008,107900,929.7568153872878
2009,107900,920.5277846969991
2010,107900,929.8326566010434
2011,107900,932.0596459050748
2012,107900,904.8225878671467
2013,107900,901.5547207120776
2014,107900,902.3698344905383
2015,107900,908.6461369329088
1948,503300,1000
1949,503300,983.0328145149211
1950,503300,972.9804876469176
1951,503300,989.6161620205384
1952,503300,973.0534872717012
1953,503300,966.627624068601
1954,503300,968.1847305015219
1955,503300,946.8288470076876
1956,503300,934.7153948027693
1957,503300,923.8993994901961
1958,503300,898.8102140185364
1959,503300,909.8182747685656
1960,503300,914.6611678115265
1961,503300,907.1811963221405
1962,503300,898.2234970869314
1963,503300,871.0521712667356
1964,503300,871.0022580694774
1965,503300,873.9536316471329
1966,503300,858.235546267995
1967,503300,863.8449217441381
1968,503300,881.6505029482396
1969,503300,870.11782338754
1970,503300,874.0991807789159
1971,503300,880.4625279889004
1972,503300,891.3050532971363
1973,503300,898.2162571837774
1974,503300,891.6233312540425
1975,503300,886.7310804055654
1976,503300,856.6713977223773
1977,503300,871.9373447060839
1978,503300,874.1611138063299
1979,503300,885.7898183479329
1980,503300,887.1420185318497
1981,503300,884.5261655346299
1982,503300,899.9211878124928
1983,503300,908.9826544703293
1984,503300,907.9688941615964
1985,503300,925.3366178893648
1986,503300,917.8133284902692
1987,503300,905.2666906766232
1988,503300,893.0910353216856
1989,503300,866.0346810114411
1990,503300,872.8076678351485
1991,503300,888.4731358937267
1992,503300,888.7675145248188
1993,503300,884.782020491767
1994,503300,881.9320430152421
1995,503300,887.585619296903
1996,503300,903.3184752726336
1997,503300,906.3828287610557
1998,503300,883.520233434116
1999,503300,896.535141531605
2000,503300,896.5210119100461
2001,503300,894.71647141426
2002,503300,906.6910339756458
2003,503300,893.846875629743
2004,503300,895.0434027533407
2005,503300,888.0916981130579
2006,503300,875.8464687357061
2007,503300,847.4761587423859
2008,503300,829.1487995632283
2009,503300,815.3361818106227
2010,503300,814.7697751711373
2011,503300,793.885723106179
2012,503300,774.6222790328437
2013,503300,769.2137757937685
2014,503300,781.6171252054695
2015,503300,788.9122047663509
1948,1848400,1000
1949,1848400,987.9775469868339
1950,1848400,984.0604606329741
1951,1848400,1005.1348810690147
1952,1848400,989.23187652997035
1953,1848400,984.8709985246714
1954,1848400,1001.1200552391593
1955,1848400,991.5964484925657
1956,1848400,973.5674501868206
1957,1848400,961.6349114253023
1958,1848400,942.2310422304238
1959,1848400,942.7184100177044
1960,1848400,941.0417396275072
1961,1848400,927.186763636923
1962,1848400,926.5657829487548
1963,1848400,908.1102763791919
1964,1848400,899.504397389752
1965,1848400,914.329540900188
1966,1848400,898.2391538518904
1967,1848400,897.1729080198911
1968,1848400,929.6258582762343
1969,1848400,910.3866410660052
1970,1848400,916.767492397513
1971,1848400,920.9767077214668
1972,1848400,927.7724157730172
1973,1848400,926.5608188645205
1974,1848400,912.1777621938285
1975,1848400,916.5433992823615
1976,1848400,878.9030742749576
1977,1848400,900.6152935439857
1978,1848400,899.2622187243726
1979,1848400,896.9391396850668
1980,1848400,895.2286165716882
1981,1848400,898.1785983782956
1982,1848400,913.9077107009263
1983,1848400,925.0742331411592
1984,1848400,930.2541798481494
1985,1848400,946.864853808416
1986,1848400,951.7857808907693
1987,1848400,933.9467909219384
1988,1848400,910.8340902608165
1989,1848400,902.8360468229757
1990,1848400,905.8782190197239
1991,1848400,935.2906509389533
1992,1848400,927.6421379755177
1993,1848400,928.0833370281712
1994,1848400,925.4350500616496
1995,1848400,932.4197856330671
1996,1848400,945.2825851004636
1997,1848400,936.358593490563
1998,1848400,929.5127943923399
1999,1848400,933.6260251057199
2000,1848400,936.434032560631
2001,1848400,950.0050519321032
2002,1848400,971.4340133266954
2003,1848400,956.6130218417384
2004,1848400,973.870915057736
2005,1848400,969.1530408952054
2006,1848400,942.4067341292101
2007,1848400,928.4602635610163
2008,1848400,925.1504474074952
2009,1848400,904.945069379324
2010,1848400,918.2065238856709
2011,1848400,916.2830936984916
2012,1848400,903.6869004590249
2013,1848400,901.0183541002689
2014,1848400,925.6922515437923
2015,1848400,942.6103304728472
1948,2600500,1000
1949,2600500,999.7843114184568
1950,2600500,1001.8276138711312
1951,2600500,1035.161015850801
1952,2600500,1035.5462370453743
1953,2600500,1049.4806714416368
1954,2600500,1064.1103487304895
1955,2600500,1070.7018606569031
1956,2600500,1053.9561864474506
1957,2600500,1049.3469644707784
1958,2600500,1038.1834908288083
1959,2600500,1033.5269127402353
1960,2600500,1036.93318996209
1961,2600500,1025.0682683678276
1962,2600500,1025.9307172761562
1963,2600500,999.6241164140488
1964,2600500,999.1434433590695
1965,2600500,1013.0410029677711
1966,2600500,1009.0123501268843
1967,2600500,1007.1275702570928
1968,2600500,1040.0662957059799
1969,2600500,1030.2502773704093
